	PER403_dmso_1	PER403_dmso_2	PER403_gne_1	PER403_gne_2	PER403_neo_1	PER403_neo_2	PER403_otx_1	PER403_otx_2	PER403_otx_gne_1	PER403_otx_gne_2	TC797_dmso_1	TC797_dmso_2	TC797_gne_1	TC797_gne_2	TC797_neo_1	TC797_neo_2	TC797_otx_1	TC797_otx_2	TC797_otx_gne_1	TC797_otx_gne_2	
ENSG00000085978.22	ATG16L1	5.427383668	5.459066752	5.307207127	5.364703158	5.521180327	5.470183691	5.807844662	5.315102866	5.385052767	5.471408797	5.329350366	5.274307386	5.22838647	6.202525938	5.272728046	5.372005969	5.458958607	5.177837908	5.309819468	5.39216329
ENSG00000252010.1	SCARNA5	3.177316194	3.176099889	2.98664275	0.111954322	2.559248629	1.362536422	2.647416842	1.60082946	2.841248967	1.44465517	2.463298251	2.776310292	2.712658497	1.178959826	3.003534712	1.564292011	3.840394787	3.091079578	2.591989554	0.82335537
ENSG00000251791.1	SCARNA6	3.147903198	3.013427949	3.050699005	1.472011478	2.594382843	2.230095604	3.719264936	2.158027628	2.82654679	1.926325554	2.285023635	2.657602198	2.622026805	2.156905363	2.726357906	1.837263307	3.067607488	2.323200568	2.460100788	1.019417579
ENSG00000077044.10	DGKD	5.567267775	5.629881619	5.567997555	5.600812365	5.557242321	5.641671327	6.256809204	5.448089602	5.601293921	5.612615946	5.459918418	5.656833926	5.40457264	6.644578957	5.362074065	5.549199793	5.819805658	5.48252468	5.461651658	5.484976036
ENSG00000085982.13	USP40	2.258948457	2.387954555	1.378706134	1.105692383	-1.290054017	-0.74099083	-1.145578384	-0.748137242	-0.515327662	-0.1467365	2.716023058	2.489048805	1.312688168	1.761932688	-1.855328023	-1.302738688	-1.745960272	-0.8108902	-2.340192332	-2.855662153
ENSG00000244122.2	UGT1A7	1.39292	1.289369975	0.461348061	0.70808637	0.474783802	0.447828533	0.481632615	0.376940105	0.618452579	0.449608166	0.23672616	0.074502374	0.120409847	-0.471138993	-0.135244221	0.030474667	-0.768789238	-0.032404505	-0.465483528	-0.435999111
ENSG00000167165.19	UGT1A6	0.968421951	1.062902522	0.534858116	0.285612123	-0.673726028	-0.163571821	-0.88753226	0.376940105	-0.014098481	0.481809871	1.523655013	1.399323954	0.64709681	0.394795459	0.496878672	0.410714675	0.057551697	0.040905317	0.735386257	0.636787991
ENSG00000123485.12	HJURP	6.508063983	6.507179776	6.619457317	6.592430021	6.072174592	5.891122932	6.351090171	6.270504601	6.583227901	6.504943916	6.805932626	6.7596128	6.801282234	6.479795322	5.94145281	6.030082803	6.295649507	6.325260945	6.506970061	6.54310423
ENSG00000188042.8	ARL4C	-0.024692518	0.515703682	0.796338086	0.907312986	2.773670557	2.949503566	2.14920574	1.919633849	1.310230582	1.411603685	-0.189927129	-0.585397594	0.271170034	1.21628158	2.506728301	2.473342798	1.513920967	1.664253138	1.520462547	1.440415649
ENSG00000130147.16	SH3BP4	5.378625581	5.607541159	5.630115655	5.646318382	6.384685257	6.473382211	6.814926581	6.368713833	5.873072577	5.939751031	5.255794676	5.40112944	5.439492298	6.166034568	6.209534683	6.191650048	6.364442355	6.160277691	5.792605179	5.889876392
ENSG00000157985.19	AGAP1	5.29164457	5.500069864	5.272705854	5.544239968	5.059860756	5.176799484	5.689915497	5.180772715	5.199246335	5.196154922	5.461153868	5.550194358	5.440818628	6.257268258	5.219442967	5.166430353	5.366771433	5.245304455	5.112131382	5.191535948
ENSG00000235529.1	AGAP1-IT1	-1.539268882	-0.039256148	-1.750257314	-1.494306576	-1.290054017	-1.057287079	-1.460056245	-1.136920433	-2.137064024	-0.676077088	-0.89626455	-2.608462066	-0.920720217	-0.152959932	-2.807271284	-0.579161697	-1.110450549	-1.449491775	-1.004390313	-1.905386721
ENSG00000227252.1	AC105760.2	-0.694544932	-0.6941485	-0.455850282	-0.377707105	-0.94922492	-1.245922828	-1.582213335	-1.21327393	-0.068021832	-0.41664356	-0.89626455	-0.585397594	-0.108756671	-0.730434082	-1.173806454	-0.896054494	-1.558988659	-1.261464588	-0.709918848	-1.188800961
ENSG00000198612.11	COPS8	5.91737678	5.881494978	6.007919086	5.980681632	6.109084841	6.219434156	4.196525508	5.950590089	6.032900982	6.119999033	5.871166298	5.74577568	6.07519876	2.747246894	6.202359613	6.078791227	5.399570219	5.951560501	6.198741014	6.058266536
ENSG00000124839.13	RAB17	2.356460375	2.359716603	2.891899354	2.761909099	2.231211916	2.326417315	3.185610931	2.570411891	2.645735787	2.858633573	1.766849747	1.737053867	1.985815127	4.149817836	0.496878672	1.564292011	1.744545762	1.171230516	2.065465778	1.729017236
ENSG00000124831.19	LRRFIP1	6.332903073	6.335663369	6.195284348	6.237482252	6.642456566	6.676845274	6.417841218	6.469084109	6.267335296	6.33191256	6.36987611	6.380366402	6.292796315	6.415061376	6.728535858	6.743461014	6.56884735	6.597712706	6.426586501	6.477198233
ENSG00000132329.11	RAMP1	2.020119205	2.401868936	1.851182388	1.703946984	1.820846079	2.077406025	2.687621386	2.188022469	1.744908295	1.656967741	0.922024131	0.898955321	0.820145891	2.370612405	0.803159362	0.547294336	1.187959449	0.177214931	0.365801374	0.78792225
ENSG00000184182.18	UBE2F	4.106945619	3.933375435	4.215532563	4.019483936	3.858281904	3.7918236	3.555113316	3.790690187	4.028710722	3.992329566	3.783756256	3.71715032	3.885340474	2.869418901	3.583925834	3.389735754	3.625755955	3.583433562	3.752637868	3.598817468
ENSG00000132330.17	SCLY	4.083833557	4.526006316	3.553457074	3.286143281	2.653881155	2.292130691	3.492187148	3.251897153	3.257643142	3.262432319	4.151366157	3.846829857	3.096092047	3.63350288	1.87999265	2.780997342	3.367752983	2.955459191	3.235039148	2.526585909
ENSG00000132323.9	ILKAP	5.394366431	5.265276755	5.335769591	5.26967827	5.225895008	5.2354903	5.656543728	5.28852682	5.374983821	5.24856586	5.187272793	5.198883564	5.21914071	6.21755827	5.095354221	5.272055585	5.426113518	5.344557881	5.389675496	5.344179887
ENSG00000144485.11	HES6	1.196227995	1.131314568	2.039756455	2.833603126	3.982831492	4.223393429	3.904083598	3.348021002	2.884477364	3.205719705	1.005684892	1.195284949	2.262752292	4.503079672	3.60386497	3.639371333	3.435331777	3.29213141	2.983773565	3.05223708
ENSG00000132326.12	PER2	4.889736989	4.949607045	4.25956588	4.295641791	3.2952974	3.154253726	3.776306253	3.304187147	3.810731166	3.650214535	5.057697883	5.078621303	4.217956876	4.726465278	3.305778851	3.566231856	3.367752983	3.393575736	3.443986971	3.76748207
ENSG00000204104.12	TRAF3IP1	5.64037432	5.62840297	5.561416207	5.66707309	5.232879695	5.300536344	5.269732819	5.215773432	5.539529894	5.483387207	5.634334255	5.753031972	5.582145458	5.653243976	5.084042019	5.157565434	4.991671407	5.132439379	5.277996529	5.4155695
ENSG00000065802.12	ASB1	5.463646657	5.552468874	5.432709585	5.454991103	4.705463223	4.791335971	5.417501192	5.024349738	5.2524647	5.27522302	5.391582336	5.411648186	5.269274432	6.12369388	4.712023334	4.691368402	4.91877575	4.780422516	5.013071929	4.928236459
ENSG00000068024.16	HDAC4	5.329254109	5.558692866	4.691940813	4.913839238	4.281195315	4.436555486	5.335526298	4.907520993	4.573229928	4.765384986	5.55208135	5.622155911	5.159166705	6.106403431	4.69167157	4.581655866	5.295821414	5.048272429	4.664957043	4.824949787
ENSG00000222020.2	HDAC4-AS1	-1.820079045	-0.952819447	-1.180519433	-0.830573611	-1.167277849	-1.245922828	-1.145578384	-1.136920433	-1.053933725	-0.748942415	-1.684889384	-0.763270529	-0.920720217	0.634222393	-1.543206401	-1.019302401	-1.558988659	-1.095141526	-1.004390313	-0.81741151
ENSG00000130414.12	NDUFA10	6.95596562	6.857597672	6.833963695	6.74617476	6.713588647	6.740211396	6.857402212	6.710685268	6.715291781	6.674308216	6.90594638	6.917868618	6.779956626	6.655659241	6.690347381	6.742275666	6.818631978	6.692473287	6.798347481	6.774555906
ENSG00000172428.11	COPS9	5.379680331	4.894082635	5.024172232	5.061490696	4.935223381	5.094635615	5.127179125	4.87792386	4.841663969	4.85262623	4.871397008	4.892149493	4.825196524	5.653243976	4.801076023	4.646453086	4.561103363	4.616233392	4.762173008	4.626116152
ENSG00000063660.9	GPC1	8.243043391	8.366245793	7.898863066	7.950803785	8.286598492	8.323896909	9.143323694	8.287791671	7.96534859	8.000938974	8.207522306	8.471048625	7.779633143	9.593071168	8.234875017	8.295986286	8.747204978	8.372276251	8.034814241	8.207228093
ENSG00000144504.15	ANKMY1	5.014489329	5.246121871	4.353985875	4.046890952	3.757263364	3.544845476	4.63555913	4.242281476	4.012564271	4.014512357	5.160143701	5.111253913	4.085159771	5.425215369	3.539064895	4.094332614	4.434707433	3.901450436	3.937586443	3.851404384
ENSG00000188542.9	DUSP28	2.677860946	2.559145834	2.47279961	2.114114009	2.231211916	1.800855523	2.080407412	2.322554853	2.078493447	2.268461438	2.443432706	2.39676174	2.355685804	1.928607075	1.713791993	1.972806971	1.779638071	2.20058368	1.957801019	1.48535042
ENSG00000142327.13	RNPEPL1	5.612831092	5.653336193	5.437509532	5.437840065	4.821209614	4.706011638	5.920377308	5.131457954	5.155799621	5.145542005	5.589845951	5.806819286	5.324925354	7.042151298	4.642394438	4.758570511	5.458958607	4.998533714	4.917522914	5.106001632
ENSG00000260942.1	CAPN10-DT	2.312951998	2.93903834	2.615175015	2.376628402	2.317848774	2.046886272	2.61303541	2.476315053	2.477126838	2.574978794	2.262524704	1.895329542	2.238552442	2.797363884	1.525921274	2.484728412	2.602557444	2.408774743	2.582958502	2.202555009
ENSG00000142330.20	CAPN10	4.777379232	4.823469883	4.750974283	4.677116286	4.815637618	4.596128126	5.459710734	4.580061029	4.847137315	4.7864868	4.380195838	4.444343695	4.269624567	6.470171916	4.1671734	4.505450885	4.749889983	4.17821095	4.502035608	4.505869473
ENSG00000130294.16	KIF1A	3.450579258	3.79260356	3.452739674	3.685415759	3.432675857	3.570104785	4.262339094	3.444365009	3.593470086	3.386686764	3.396427134	3.616172918	3.320181899	4.972609247	3.530756342	3.603265034	4.084450698	3.666855202	3.291567509	3.658892963
ENSG00000172478.18	MAB21L4	0.875772606	1.097514016	1.731213609	1.60907236	1.775644084	1.800855523	2.619977557	1.827358094	2.399781902	2.331666994	0.091112253	0.637368679	0.974643386	2.353964029	0.775296736	0.672054881	1.213848802	0.522576524	0.634100077	0.751596921
ENSG00000122085.17	MTERF4	5.404765719	5.440649501	5.320260207	5.250160481	5.146745151	5.036276363	5.030192145	5.152527967	5.24695432	5.209437235	5.255794676	5.198883564	5.183139338	5.049584292	4.948706056	5.103200602	4.924666499	4.982341257	5.179584477	5.201669433
ENSG00000115687.13	PASK	6.003373092	6.178838216	5.829524535	5.770249759	4.940352922	4.760319678	5.999699402	5.49833099	5.45721738	5.538964706	5.918704402	5.898480892	5.662787793	7.247072146	4.674803899	4.977873309	5.343506975	5.09204796	5.163014558	5.228349157
ENSG00000115685.15	PPP1R7	5.808801688	5.634308495	5.912886169	5.818755196	5.68802633	5.732368405	5.955103942	5.641373681	5.839599083	5.709282491	5.916003986	6.035708849	5.884654893	6.314318385	5.756986975	5.738245764	5.807106046	5.696154029	5.795539975	5.982906278
ENSG00000146205.13	ANO7	1.810847869	2.077115059	1.667268156	1.981520712	0.228677252	-0.027444088	1.348915737	0.659805714	0.868583168	1.11578182	1.844643376	1.818361137	1.605417516	2.747246894	-0.135244221	0.786879953	1.051048575	0.714045963	0.767627458	0.85793906
ENSG00000115677.17	HDLBP	9.697234338	9.696508351	9.755902667	9.744379949	10.18991737	10.13657211	10.4802768	9.878772535	9.859716155	9.761577531	9.779823234	9.969358348	9.841652886	10.251917	10.41584006	10.40442212	10.3708658	10.19984407	10.05308062	10.19831218
ENSG00000168385.18	2-Sep	8.907341113	8.756386873	8.798399639	8.712600986	8.836094004	8.870645479	8.473763576	8.792797774	8.709322002	8.697962435	9.050972672	8.986458759	8.882748006	8.344003441	9.016082298	8.915327272	8.848159839	9.0213897	8.923601925	8.920425522
ENSG00000006607.14	FARP2	7.209522163	7.200800512	7.1665682	7.182160279	7.906286175	7.856354103	7.448798048	7.445919344	7.382299288	7.368352513	7.316867076	7.357683433	7.254377321	6.562728568	8.128258307	8.060684863	7.810641212	7.820567687	7.720382499	7.714129081
ENSG00000115694.15	STK25	7.089274549	7.098248015	6.874349551	6.796380034	6.76653289	6.650867565	7.569807229	6.796848475	6.78918617	6.851120478	7.015540501	7.060050087	6.748704558	8.082136056	6.617187771	6.729172148	7.097291362	6.714346795	6.818205292	6.896016486
ENSG00000176720.6	BOK	4.949204638	4.954335767	4.918270408	4.943307378	5.134861976	5.063211813	6.035837372	5.2112163	5.069462705	4.918809354	5.002763029	5.183620719	5.002722311	6.501688538	5.250132133	5.173483276	5.646482159	5.313459525	5.061014712	5.230000371
ENSG00000176946.12	THAP4	6.70730697	6.549983813	6.254963974	6.07688315	5.638389483	5.478783598	6.845975061	5.860917802	5.979907443	5.778161131	6.593090698	6.805702058	5.991692999	7.591349179	5.546459232	5.509340491	6.244758968	5.810628945	5.761924151	5.999458742
ENSG00000168397.17	ATG4B	6.218483161	6.19989713	6.179612483	6.157322131	6.427324887	6.319109783	6.989243109	6.334760648	6.257092514	6.261200344	6.133077485	6.234689437	6.065773461	7.41698727	6.13954482	6.399927844	6.675170127	6.135388425	6.262349182	6.219883445
ENSG00000168393.13	DTYMK	6.319774184	6.132649459	6.030333317	5.921862647	5.191889585	5.097120198	6.177857357	5.384747754	5.764454335	5.590635834	6.214451986	6.261831424	5.963363357	7.753254226	4.971906469	5.067678848	5.587055032	5.27028902	5.526678822	5.610712263
ENSG00000168395.15	ING5	6.142225428	6.109518481	5.83499185	5.893626867	5.472438256	5.284275175	6.20638826	5.805157955	5.75962525	5.817332372	6.082596692	6.049245513	5.844130822	7.023849026	5.178811339	5.375068325	5.934210428	5.603912723	5.594528814	5.544576613
ENSG00000180902.18	D2HGDH	5.075646098	5.054629031	4.634574533	4.818111	4.679112181	4.54426678	5.774011635	4.889379342	4.660788908	4.717168953	4.689398736	4.780929202	4.272606979	6.423064377	3.999685471	4.465783765	5.024956163	4.357500207	4.237202873	4.319914278
ENSG00000154252.11	GAL3ST2	-0.376994738	0.294884764	-1.180519433	-1.019791707	-2.692819419	-1.865667091	-2.423371487	-1.379290058	-1.289852794	-0.906739418	-1.114473664	-1.336816972	-0.717682172	0.688347875	-3.715708977	-2.43160761	-2.213380505	-2.229445521	-3.56302428	-2.46527272
ENSG00000204099.11	NEU4	-1.199781387	-0.039256148	-0.77315492	-2.206127385	-1.167277849	-2.029452979	-1.460056245	-1.903976971	-3.078850071	-2.363551922	-0.539291149	-0.671594504	-1.034068506	0.458479121	-1.409285459	-1.87113829	-2.213380505	-2.623525077	-2.340192332	-1.503052842
ENSG00000188389.11	PDCD1	-0.070053107	0.233962772	-0.962506577	-0.253639203	-1.923381629	-1.245922828	-0.968525487	-0.692426419	-0.306458204	-0.992620662	-2.337141088	-1.485034699	-1.439916783	-0.471138993	-1.173806454	-1.468505104	-2.213380505	-3.167463519	-1.687995787	-2.158338161
ENSG00000233806.7	LINC01237	-0.694544932	0.103811476	-1.750257314	-0.922082744	-2.692819419	-1.865667091	-0.420613771	-0.396963999	-1.424058048	-0.676077088	0.23672616	-0.353975114	-0.717682172	-1.452538581	-1.543206401	-2.124325468	-1.393491829	-1.449491775	-1.522913868	-2.46527272
ENSG00000237940.3	LINC01238	0.49468216	1.062902522	0.302036911	-0.195389695	-0.851428704	-0.971478382	-0.024464705	0.089742721	-0.442292559	-0.006119833	1.110182374	0.272155342	-0.238614961	0.634222393	-2.041009065	-0.487313868	0.167621431	-1.261464588	0.233548727	-0.712197256
ENSG00000220804.8	LINC01881	-0.376994738	0.17035431	0.122924471	0.016600593	0.037677735	0.78019759	-0.88753226	0.477518192	0.618452579	1.052867003	-0.014828005	0.486329955	0.914814801	-1.046771311	0.426967777	0.672054881	0.167621431	-0.277744611	0.830025613	0.676081586
ENSG00000144619.15	CNTN4	2.249748014	2.456222072	1.565699636	1.576008448	0.779583058	0.852567133	0.38713468	1.460423515	1.200479824	1.508569773	1.253976346	1.399323954	0.820145891	-0.152959932	-0.712809529	0.091324155	-0.261135797	0.240825869	0.035940641	-0.712197256
ENSG00000072756.17	TRNT1	5.230989719	5.234505665	4.991905219	4.89049606	4.877560856	4.935752492	4.31033757	4.888237878	5.017010182	5.023695995	5.129389587	4.990151699	4.706708926	3.931565041	4.780199319	5.027372805	4.791316572	4.898535226	4.906706015	4.737106954
ENSG00000113851.14	CRBN	4.415407063	4.199452683	4.609273067	4.372271275	4.357315871	4.430657441	3.594414827	4.159545941	4.498679699	4.494580306	4.326978197	4.267435478	4.636676188	2.982047872	4.507064167	4.386058655	4.041724993	4.343079758	4.532845933	4.478347743
ENSG00000271870.1	AC024060.1	1.157395329	1.348042634	-0.081619656	0.61349268	-0.124243024	0.47864475	-2.026559768	1.051106777	0.839587764	0.603876956	0.893023238	0.445963387	0.271170034	-2.965408637	-0.135244221	0.36215535	-0.334284797	-0.032404505	-0.018000585	-0.277458918
ENSG00000144455.14	SUMF1	4.503195666	4.690916333	4.570468909	4.81987734	4.424748737	4.576675395	4.297404647	4.577230548	4.56439605	4.688136595	4.676692317	4.856020437	4.794400759	4.51810171	4.44430775	4.48291768	4.437456854	4.500802061	4.770151997	4.685088287
ENSG00000170364.12	SETMAR	3.887228888	3.803127139	3.833882194	3.613915873	3.665253597	3.584342565	3.834165864	3.572120727	3.702165176	3.420307384	3.937240494	3.951461532	3.837805423	3.808662295	3.539064895	3.664619276	3.630569324	3.589554891	3.652598377	3.851404384
ENSG00000150995.19	ITPR1	2.173952644	3.049232105	3.781989112	3.746126501	5.528010971	5.639968346	4.637270883	4.577230548	4.339512159	4.55825566	2.285023635	2.051460767	3.729103043	3.796392203	5.57905744	5.528720444	4.677312139	4.628176704	4.692508477	4.69946222
ENSG00000134107.4	BHLHE40	3.478415436	3.894536748	4.215532563	4.328273638	4.664721247	4.587318478	4.989226908	4.8216347	4.895484868	4.929064096	3.249723154	3.416521941	3.841827049	4.449235458	3.82383359	3.882562138	4.372855352	3.949837738	3.872368587	3.962843104
ENSG00000134108.13	ARL8B	6.041193276	6.023259728	6.221959304	6.14257749	6.523883605	6.56103298	5.698959002	6.316206995	6.306932481	6.23309847	6.096973855	6.021185601	6.316110344	4.755278022	6.574881061	6.473920429	6.082097586	6.505219858	6.372581555	6.276907368
ENSG00000134109.11	EDEM1	6.524369548	6.710227764	6.726287276	6.84055297	7.443896265	7.471152872	7.186850909	7.410777323	7.029592088	7.092466112	6.348671788	6.353339262	6.692468715	6.186160164	7.292569148	7.23686984	7.326669214	7.350629895	7.034865737	6.946602783
ENSG00000189229.10	AC069277.1	-1.102315324	0.17035431	-0.77315492	0.403381656	-1.054135659	-0.971478382	-1.460056245	-0.229016201	0.136540193	0.201499594	-1.237348744	-0.966199142	0.450425093	-1.235436137	-0.971423756	-0.169177132	-0.873935485	-0.032404505	0.278993414	-0.004674067
ENSG00000071282.12	LMCD1	-0.435157853	0.294884764	0.534858116	0.201394554	0.397321075	0.943737283	1.053145361	0.68105365	0.436776791	0.481809871	-0.89626455	-0.504061639	0.066439818	0.519470092	0.426967777	0.672054881	-0.061614545	-0.109639894	-0.322870674	0.170639508
ENSG00000180914.10	OXTR	0.061961964	0.835741303	0.534858116	-0.033548751	0.548298405	-0.11675414	-0.20898444	0.182058743	-0.068021832	0.382964798	0.23672616	0.272155342	0.407655837	0.394795459	0.803159362	1.023848055	-0.191517381	0.177214931	-0.018000585	-0.004674067
ENSG00000070950.10	RAD18	6.067613279	6.069760002	5.872693675	5.888586207	5.695124437	5.671152618	5.050888962	5.763433822	5.77406428	5.787047716	6.021937543	5.95260864	5.888548193	4.100768169	5.633420146	5.565376503	5.495036985	5.693314591	5.743805279	5.639574202
ENSG00000196220.16	SRGAP3	2.777255914	3.407503951	2.632023203	2.928341747	3.575790528	3.745061534	3.779410044	4.0185183	2.912593064	3.15169894	2.648218045	2.575785663	2.432364581	3.035227962	3.24613031	3.821014275	3.691724192	3.379513149	2.949049786	2.754774067
ENSG00000206573.8	THUMPD3-AS1	4.554535259	4.913638784	4.475648351	4.518661193	4.748989261	4.54426678	4.034507601	5.105171524	4.669053473	4.987706468	4.606967365	3.929670455	4.441129514	3.086517239	4.237782171	5.150434068	4.908904069	5.050493041	4.901266999	4.546192012
